Song,Performer,SongID,Year,Peak Position,Artist_Name
I Will Always Love You,Whitney Houston,I Will Always Love YouWhitney Houston,2012,3.0,Whitney Houston
I Will Always Love You,Whitney Houston,I Will Always Love YouWhitney Houston,2012,3.0,Dolly Parton
Fine By Me,Andy Grammer,Fine By MeAndy Grammer,2012,84.0,Andy Grammer
Hall Of Fame,The Script Featuring will.i.am,Hall Of FameThe Script Featuring will.i.am,2012,25.0,The Script
Hall Of Fame,The Script Featuring will.i.am,Hall Of FameThe Script Featuring will.i.am,2013,25.0,The Script
Let It Go,Wiz Khalifa Featuring Akon,Let It GoWiz Khalifa Featuring Akon,2012,87.0,Idina Menzel
Let It Go,Wiz Khalifa Featuring Akon,Let It GoWiz Khalifa Featuring Akon,2012,87.0,Demi Lovato
Let It Go,Wiz Khalifa Featuring Akon,Let It GoWiz Khalifa Featuring Akon,2012,87.0,Wiz Khalifa
Let It Go,Wiz Khalifa Featuring Akon,Let It GoWiz Khalifa Featuring Akon,2012,87.0,Tim McGraw
Let It Go,Wiz Khalifa Featuring Akon,Let It GoWiz Khalifa Featuring Akon,2012,87.0,Keyshia Cole
Let It Go,Wiz Khalifa Featuring Akon,Let It GoWiz Khalifa Featuring Akon,2012,87.0,Ray J
Let It Go,Demi Lovato,Let It GoDemi Lovato,2013,38.0,Idina Menzel
Let It Go,Demi Lovato,Let It GoDemi Lovato,2013,38.0,Demi Lovato
Let It Go,Demi Lovato,Let It GoDemi Lovato,2013,38.0,Wiz Khalifa
Let It Go,Demi Lovato,Let It GoDemi Lovato,2013,38.0,Tim McGraw
Let It Go,Demi Lovato,Let It GoDemi Lovato,2013,38.0,Keyshia Cole
Let It Go,Demi Lovato,Let It GoDemi Lovato,2013,38.0,Ray J
Let It Go,Demi Lovato,Let It GoDemi Lovato,2014,38.0,Idina Menzel
Let It Go,Demi Lovato,Let It GoDemi Lovato,2014,38.0,Demi Lovato
Let It Go,Demi Lovato,Let It GoDemi Lovato,2014,38.0,Wiz Khalifa
Let It Go,Demi Lovato,Let It GoDemi Lovato,2014,38.0,Tim McGraw
Let It Go,Demi Lovato,Let It GoDemi Lovato,2014,38.0,Keyshia Cole
Let It Go,Demi Lovato,Let It GoDemi Lovato,2014,38.0,Ray J
Let It Go,Idina Menzel,Let It GoIdina Menzel,2013,5.0,Idina Menzel
Let It Go,Idina Menzel,Let It GoIdina Menzel,2013,5.0,Demi Lovato
Let It Go,Idina Menzel,Let It GoIdina Menzel,2013,5.0,Wiz Khalifa
Let It Go,Idina Menzel,Let It GoIdina Menzel,2013,5.0,Tim McGraw
Let It Go,Idina Menzel,Let It GoIdina Menzel,2013,5.0,Keyshia Cole
Let It Go,Idina Menzel,Let It GoIdina Menzel,2013,5.0,Ray J
Let It Go,Idina Menzel,Let It GoIdina Menzel,2014,5.0,Idina Menzel
Let It Go,Idina Menzel,Let It GoIdina Menzel,2014,5.0,Demi Lovato
Let It Go,Idina Menzel,Let It GoIdina Menzel,2014,5.0,Wiz Khalifa
Let It Go,Idina Menzel,Let It GoIdina Menzel,2014,5.0,Tim McGraw
Let It Go,Idina Menzel,Let It GoIdina Menzel,2014,5.0,Keyshia Cole
Let It Go,Idina Menzel,Let It GoIdina Menzel,2014,5.0,Ray J
Let It Go,Tim McGraw,Let It GoTim McGraw,2008,47.0,Idina Menzel
Let It Go,Tim McGraw,Let It GoTim McGraw,2008,47.0,Demi Lovato
Let It Go,Tim McGraw,Let It GoTim McGraw,2008,47.0,Wiz Khalifa
Let It Go,Tim McGraw,Let It GoTim McGraw,2008,47.0,Tim McGraw
Let It Go,Tim McGraw,Let It GoTim McGraw,2008,47.0,Keyshia Cole
Let It Go,Tim McGraw,Let It GoTim McGraw,2008,47.0,Ray J
Let It Go,Tim McGraw,Let It GoTim McGraw,2009,47.0,Idina Menzel
Let It Go,Tim McGraw,Let It GoTim McGraw,2009,47.0,Demi Lovato
Let It Go,Tim McGraw,Let It GoTim McGraw,2009,47.0,Wiz Khalifa
Let It Go,Tim McGraw,Let It GoTim McGraw,2009,47.0,Tim McGraw
Let It Go,Tim McGraw,Let It GoTim McGraw,2009,47.0,Keyshia Cole
Let It Go,Tim McGraw,Let It GoTim McGraw,2009,47.0,Ray J
Let It Go,Keyshia Cole Featuring Missy Elliott & Lil Kim,Let It GoKeyshia Cole Featuring Missy Elliott & Lil Kim,2007,7.0,Idina Menzel
Let It Go,Keyshia Cole Featuring Missy Elliott & Lil Kim,Let It GoKeyshia Cole Featuring Missy Elliott & Lil Kim,2007,7.0,Demi Lovato
Let It Go,Keyshia Cole Featuring Missy Elliott & Lil Kim,Let It GoKeyshia Cole Featuring Missy Elliott & Lil Kim,2007,7.0,Wiz Khalifa
Let It Go,Keyshia Cole Featuring Missy Elliott & Lil Kim,Let It GoKeyshia Cole Featuring Missy Elliott & Lil Kim,2007,7.0,Tim McGraw
Let It Go,Keyshia Cole Featuring Missy Elliott & Lil Kim,Let It GoKeyshia Cole Featuring Missy Elliott & Lil Kim,2007,7.0,Keyshia Cole
Let It Go,Keyshia Cole Featuring Missy Elliott & Lil Kim,Let It GoKeyshia Cole Featuring Missy Elliott & Lil Kim,2007,7.0,Ray J
DONE.,The Band Perry,DONE.The Band Perry,2013,43.0,The Band Perry
Loco,Enrique Iglesias Featuring Romeo Santos,LocoEnrique Iglesias Featuring Romeo Santos,2013,80.0,Enrique Iglesias
Loco,Enrique Iglesias Featuring Romeo Santos,LocoEnrique Iglesias Featuring Romeo Santos,2013,80.0,David Lee Murphy
Loco,David Lee Murphy,LocoDavid Lee Murphy,2004,44.0,Enrique Iglesias
Loco,David Lee Murphy,LocoDavid Lee Murphy,2004,44.0,David Lee Murphy
Drive,Miley Cyrus,DriveMiley Cyrus,2013,87.0,Miley Cyrus
Drive,Miley Cyrus,DriveMiley Cyrus,2013,87.0,Incubus
Drive,Miley Cyrus,DriveMiley Cyrus,2013,87.0,R.E.M.
Drive,Miley Cyrus,DriveMiley Cyrus,2013,87.0,The Cars
Drive,Incubus,DriveIncubus,2001,9.0,Miley Cyrus
Drive,Incubus,DriveIncubus,2001,9.0,Incubus
Drive,Incubus,DriveIncubus,2001,9.0,R.E.M.
Drive,Incubus,DriveIncubus,2001,9.0,The Cars
Me And My Broken Heart,Rixton,Me And My Broken HeartRixton,2014,14.0,Rixton
My Baby's Guns N' Roses,Brantley Gilbert,My Baby's Guns N' RosesBrantley Gilbert,2014,87.0,Brantley Gilbert
First Love,Jennifer Lopez,First LoveJennifer Lopez,2014,87.0,Jennifer Lopez
Levels,Nick Jonas,LevelsNick Jonas,2015,44.0,Avicii
Levels,Avicii,LevelsAvicii,2011,60.0,Avicii
Levels,Avicii,LevelsAvicii,2012,60.0,Avicii
Stereo Love,Edward Maya & Vika Jigulina,Stereo LoveEdward Maya & Vika Jigulina,2010,16.0,Edward Maya
Stereo Love,Edward Maya & Vika Jigulina,Stereo LoveEdward Maya & Vika Jigulina,2011,16.0,Edward Maya
Be Without You,Mary J. Blige,Be Without YouMary J. Blige,2006,3.0,Mary J. Blige
Be Without You,Mary J. Blige,Be Without YouMary J. Blige,2005,3.0,Mary J. Blige
21 Guns,Green Day,21 GunsGreen Day,2009,22.0,Green Day
She's All I Got,Jimmy Cozier,She's All I GotJimmy Cozier,2001,26.0,Jimmy Cozier
She's All I Got,Jimmy Cozier,She's All I GotJimmy Cozier,2001,26.0,Johnny Paycheck
She's All I Got,Jimmy Cozier,She's All I GotJimmy Cozier,2001,26.0,Freddie North
Cyclone,Baby Bash Featuring T-Pain,CycloneBaby Bash Featuring T-Pain,2007,7.0,Baby Bash
Cyclone,Baby Bash Featuring T-Pain,CycloneBaby Bash Featuring T-Pain,2008,7.0,Baby Bash
Shadow Of The Day,Linkin Park,Shadow Of The DayLinkin Park,2008,15.0,Linkin Park
Shadow Of The Day,Linkin Park,Shadow Of The DayLinkin Park,2007,15.0,Linkin Park
Dirt Road Anthem,Jason Aldean,Dirt Road AnthemJason Aldean,2011,7.0,Jason Aldean
Another Dumb Blonde,Hoku,Another Dumb BlondeHoku,2000,27.0,Hoku
Day 'N' Nite,Kid Cudi,Day 'N' NiteKid Cudi,2009,3.0,Kid Cudi
She Looks So Perfect,5 Seconds Of Summer,She Looks So Perfect5 Seconds Of Summer,2014,24.0,5 Seconds Of Summer
A New Day Has Come,Celine Dion,A New Day Has ComeCeline Dion,2002,22.0,Celine Dion
Southside,Lloyd Featuring Ashanti,SouthsideLloyd Featuring Ashanti,2004,24.0,Lloyd
Say Yes,Floetry,Say YesFloetry,2003,24.0,Floetry
B.Y.O.B.,System Of A Down,B.Y.O.B.System Of A Down,2005,27.0,System Of A Down
American Kids,Kenny Chesney,American KidsKenny Chesney,2014,23.0,Kenny Chesney
Our Song,Taylor Swift,Our SongTaylor Swift,2007,16.0,Taylor Swift
Our Song,Taylor Swift,Our SongTaylor Swift,2007,16.0,Jack Jones
Our Song,Taylor Swift,Our SongTaylor Swift,2008,16.0,Taylor Swift
Our Song,Taylor Swift,Our SongTaylor Swift,2008,16.0,Jack Jones
19 Somethin',Mark Wills,19 Somethin'Mark Wills,2003,23.0,Mark Wills
19 Somethin',Mark Wills,19 Somethin'Mark Wills,2002,23.0,Mark Wills
"Breathe, Stretch, Shake",Mase Featuring P. Diddy,"Breathe, Stretch, ShakeMase Featuring P. Diddy",2004,28.0,Mase
Roll Up,Wiz Khalifa,Roll UpWiz Khalifa,2011,13.0,Wiz Khalifa
Beg For It,Iggy Azalea Featuring M0,Beg For ItIggy Azalea Featuring M0,2014,27.0,Iggy Azalea
Beg For It,Iggy Azalea Featuring M0,Beg For ItIggy Azalea Featuring M0,2015,27.0,Iggy Azalea
Around The World (La La La La La),ATC,Around The World (La La La La La)ATC,2001,28.0,ATC
So Sexy,Twista Featuring R. Kelly,So SexyTwista Featuring R. Kelly,2004,25.0,Twista
Dare You To Move,Switchfoot,Dare You To MoveSwitchfoot,2004,17.0,Switchfoot
Dare You To Move,Switchfoot,Dare You To MoveSwitchfoot,2005,17.0,Switchfoot
Stay,Florida Georgia Line,StayFlorida Georgia Line,2013,28.0,Florida Georgia Line
Stay,Florida Georgia Line,StayFlorida Georgia Line,2013,28.0,Rihanna
Stay,Florida Georgia Line,StayFlorida Georgia Line,2013,28.0,Miley Cyrus
Stay,Florida Georgia Line,StayFlorida Georgia Line,2013,28.0,Sugarland
Stay,Florida Georgia Line,StayFlorida Georgia Line,2013,28.0,Eternal
Stay,Florida Georgia Line,StayFlorida Georgia Line,2013,28.0,Shakespear's Sister
Stay,Florida Georgia Line,StayFlorida Georgia Line,2013,28.0,Jodeci
Stay,Florida Georgia Line,StayFlorida Georgia Line,2013,28.0,Jackson Browne
Stay,Florida Georgia Line,StayFlorida Georgia Line,2013,28.0,Rufus & Chaka Khan
Stay,Florida Georgia Line,StayFlorida Georgia Line,2013,28.0,The Four Seasons
Stay,Florida Georgia Line,StayFlorida Georgia Line,2013,28.0,Maurice Williams & The Zodiacs
Stay,Florida Georgia Line,StayFlorida Georgia Line,2013,28.0,The Ames Brothers
Stay,Florida Georgia Line,StayFlorida Georgia Line,2014,28.0,Florida Georgia Line
Stay,Florida Georgia Line,StayFlorida Georgia Line,2014,28.0,Rihanna
Stay,Florida Georgia Line,StayFlorida Georgia Line,2014,28.0,Miley Cyrus
Stay,Florida Georgia Line,StayFlorida Georgia Line,2014,28.0,Sugarland
Stay,Florida Georgia Line,StayFlorida Georgia Line,2014,28.0,Eternal
Stay,Florida Georgia Line,StayFlorida Georgia Line,2014,28.0,Shakespear's Sister
Stay,Florida Georgia Line,StayFlorida Georgia Line,2014,28.0,Jodeci
Stay,Florida Georgia Line,StayFlorida Georgia Line,2014,28.0,Jackson Browne
Stay,Florida Georgia Line,StayFlorida Georgia Line,2014,28.0,Rufus & Chaka Khan
Stay,Florida Georgia Line,StayFlorida Georgia Line,2014,28.0,The Four Seasons
Stay,Florida Georgia Line,StayFlorida Georgia Line,2014,28.0,Maurice Williams & The Zodiacs
Stay,Florida Georgia Line,StayFlorida Georgia Line,2014,28.0,The Ames Brothers
Stay,Rihanna Featuring Mikky Ekko,StayRihanna Featuring Mikky Ekko,2013,3.0,Florida Georgia Line
Stay,Rihanna Featuring Mikky Ekko,StayRihanna Featuring Mikky Ekko,2013,3.0,Rihanna
Stay,Rihanna Featuring Mikky Ekko,StayRihanna Featuring Mikky Ekko,2013,3.0,Miley Cyrus
Stay,Rihanna Featuring Mikky Ekko,StayRihanna Featuring Mikky Ekko,2013,3.0,Sugarland
Stay,Rihanna Featuring Mikky Ekko,StayRihanna Featuring Mikky Ekko,2013,3.0,Eternal
Stay,Rihanna Featuring Mikky Ekko,StayRihanna Featuring Mikky Ekko,2013,3.0,Shakespear's Sister
Stay,Rihanna Featuring Mikky Ekko,StayRihanna Featuring Mikky Ekko,2013,3.0,Jodeci
Stay,Rihanna Featuring Mikky Ekko,StayRihanna Featuring Mikky Ekko,2013,3.0,Jackson Browne
Stay,Rihanna Featuring Mikky Ekko,StayRihanna Featuring Mikky Ekko,2013,3.0,Rufus & Chaka Khan
Stay,Rihanna Featuring Mikky Ekko,StayRihanna Featuring Mikky Ekko,2013,3.0,The Four Seasons
Stay,Rihanna Featuring Mikky Ekko,StayRihanna Featuring Mikky Ekko,2013,3.0,Maurice Williams & The Zodiacs
Stay,Rihanna Featuring Mikky Ekko,StayRihanna Featuring Mikky Ekko,2013,3.0,The Ames Brothers
Stay,Sugarland,StaySugarland,2007,32.0,Florida Georgia Line
Stay,Sugarland,StaySugarland,2007,32.0,Rihanna
Stay,Sugarland,StaySugarland,2007,32.0,Miley Cyrus
Stay,Sugarland,StaySugarland,2007,32.0,Sugarland
Stay,Sugarland,StaySugarland,2007,32.0,Eternal
Stay,Sugarland,StaySugarland,2007,32.0,Shakespear's Sister
Stay,Sugarland,StaySugarland,2007,32.0,Jodeci
Stay,Sugarland,StaySugarland,2007,32.0,Jackson Browne
Stay,Sugarland,StaySugarland,2007,32.0,Rufus & Chaka Khan
Stay,Sugarland,StaySugarland,2007,32.0,The Four Seasons
Stay,Sugarland,StaySugarland,2007,32.0,Maurice Williams & The Zodiacs
Stay,Sugarland,StaySugarland,2007,32.0,The Ames Brothers
Stay,Sugarland,StaySugarland,2008,32.0,Florida Georgia Line
Stay,Sugarland,StaySugarland,2008,32.0,Rihanna
Stay,Sugarland,StaySugarland,2008,32.0,Miley Cyrus
Stay,Sugarland,StaySugarland,2008,32.0,Sugarland
Stay,Sugarland,StaySugarland,2008,32.0,Eternal
Stay,Sugarland,StaySugarland,2008,32.0,Shakespear's Sister
Stay,Sugarland,StaySugarland,2008,32.0,Jodeci
Stay,Sugarland,StaySugarland,2008,32.0,Jackson Browne
Stay,Sugarland,StaySugarland,2008,32.0,Rufus & Chaka Khan
Stay,Sugarland,StaySugarland,2008,32.0,The Four Seasons
Stay,Sugarland,StaySugarland,2008,32.0,Maurice Williams & The Zodiacs
Stay,Sugarland,StaySugarland,2008,32.0,The Ames Brothers
Stay,Miley Cyrus,StayMiley Cyrus,2010,75.0,Florida Georgia Line
Stay,Miley Cyrus,StayMiley Cyrus,2010,75.0,Rihanna
Stay,Miley Cyrus,StayMiley Cyrus,2010,75.0,Miley Cyrus
Stay,Miley Cyrus,StayMiley Cyrus,2010,75.0,Sugarland
Stay,Miley Cyrus,StayMiley Cyrus,2010,75.0,Eternal
Stay,Miley Cyrus,StayMiley Cyrus,2010,75.0,Shakespear's Sister
Stay,Miley Cyrus,StayMiley Cyrus,2010,75.0,Jodeci
Stay,Miley Cyrus,StayMiley Cyrus,2010,75.0,Jackson Browne
Stay,Miley Cyrus,StayMiley Cyrus,2010,75.0,Rufus & Chaka Khan
Stay,Miley Cyrus,StayMiley Cyrus,2010,75.0,The Four Seasons
Stay,Miley Cyrus,StayMiley Cyrus,2010,75.0,Maurice Williams & The Zodiacs
Stay,Miley Cyrus,StayMiley Cyrus,2010,75.0,The Ames Brothers
Big Green Tractor,Jason Aldean,Big Green TractorJason Aldean,2009,18.0,Jason Aldean
Outta My System,Bow Wow Featuring T-Pain & Johnta Austin,Outta My SystemBow Wow Featuring T-Pain & Johnta Austin,2007,22.0,Bow Wow
See You Again,Miley Cyrus,See You AgainMiley Cyrus,2008,10.0,Wiz Khalifa
See You Again,Miley Cyrus,See You AgainMiley Cyrus,2008,10.0,Carrie Underwood
See You Again,Miley Cyrus,See You AgainMiley Cyrus,2008,10.0,Miley Cyrus
See You Again,Miley Cyrus,See You AgainMiley Cyrus,2007,10.0,Wiz Khalifa
See You Again,Miley Cyrus,See You AgainMiley Cyrus,2007,10.0,Carrie Underwood
See You Again,Miley Cyrus,See You AgainMiley Cyrus,2007,10.0,Miley Cyrus
See You Again,Carrie Underwood,See You AgainCarrie Underwood,2013,34.0,Wiz Khalifa
See You Again,Carrie Underwood,See You AgainCarrie Underwood,2013,34.0,Carrie Underwood
See You Again,Carrie Underwood,See You AgainCarrie Underwood,2013,34.0,Miley Cyrus
See You Again,Wiz Khalifa Featuring Charlie Puth,See You AgainWiz Khalifa Featuring Charlie Puth,2015,1.0,Wiz Khalifa
See You Again,Wiz Khalifa Featuring Charlie Puth,See You AgainWiz Khalifa Featuring Charlie Puth,2015,1.0,Carrie Underwood
See You Again,Wiz Khalifa Featuring Charlie Puth,See You AgainWiz Khalifa Featuring Charlie Puth,2015,1.0,Miley Cyrus
Shackles (Praise You),Mary Mary,Shackles (Praise You)Mary Mary,2000,28.0,Mary Mary
1985,Bowling For Soup,1985Bowling For Soup,2004,23.0,Bowling For Soup
1985,Bowling For Soup,1985Bowling For Soup,2005,23.0,Bowling For Soup
That's That,Snoop Dogg Featuring R. Kelly,That's ThatSnoop Dogg Featuring R. Kelly,2007,20.0,Snoop Dogg
That's That,Snoop Dogg Featuring R. Kelly,That's ThatSnoop Dogg Featuring R. Kelly,2006,20.0,Snoop Dogg
C'mon,Ke$ha,C'monKe$ha,2013,27.0,Poco
AM To PM,Christina Milian,AM To PMChristina Milian,2001,27.0,Christina Milian
AM To PM,Christina Milian,AM To PMChristina Milian,2002,27.0,Christina Milian
Chopped 'N' Skrewed,T-Pain Featuring Ludacris,Chopped 'N' SkrewedT-Pain Featuring Ludacris,2008,27.0,T-Pain
Chopped 'N' Skrewed,T-Pain Featuring Ludacris,Chopped 'N' SkrewedT-Pain Featuring Ludacris,2009,27.0,T-Pain
Birthday Cake,Rihanna Featuring Chris Brown,Birthday CakeRihanna Featuring Chris Brown,2012,24.0,Rihanna
Sure Be Cool If You Did,Blake Shelton,Sure Be Cool If You DidBlake Shelton,2013,24.0,Blake Shelton
Pinch Me,Barenaked Ladies,Pinch MeBarenaked Ladies,2000,15.0,Barenaked Ladies
Pinch Me,Barenaked Ladies,Pinch MeBarenaked Ladies,2001,15.0,Barenaked Ladies
Better Off Alone,Alice Deejay,Better Off AloneAlice Deejay,2000,27.0,Alice Deejay
Roses,The Chainsmokers Featuring Rozes,RosesThe Chainsmokers Featuring Rozes,2015,29.0,OutKast
Roses,OutKast,RosesOutKast,2004,9.0,OutKast
Deuces,Chris Brown Featuring Tyga & Kevin McCall,DeucesChris Brown Featuring Tyga & Kevin McCall,2010,14.0,Chris Brown
Deuces,Chris Brown Featuring Tyga & Kevin McCall,DeucesChris Brown Featuring Tyga & Kevin McCall,2011,14.0,Chris Brown
Take Back The Night,Justin Timberlake,Take Back The NightJustin Timberlake,2013,29.0,Justin Timberlake
Over It,Katharine McPhee,Over ItKatharine McPhee,2007,29.0,Katharine McPhee
Carry On,fun.,Carry Onfun.,2013,20.0,fun.
"Courtesy Of The Red, White And Blue (The Angry American)",Toby Keith,"Courtesy Of The Red, White And Blue (The Angry American)Toby Keith",2002,25.0,Toby Keith
Remember When,Alan Jackson,Remember WhenAlan Jackson,2004,29.0,Alan Jackson
Remember When,Alan Jackson,Remember WhenAlan Jackson,2004,29.0,Color Me Badd
Remember When,Alan Jackson,Remember WhenAlan Jackson,2004,29.0,Wayne Newton
Remember When,Alan Jackson,Remember WhenAlan Jackson,2004,29.0,The Platters
Remember When,Alan Jackson,Remember WhenAlan Jackson,2003,29.0,Alan Jackson
Remember When,Alan Jackson,Remember WhenAlan Jackson,2003,29.0,Color Me Badd
Remember When,Alan Jackson,Remember WhenAlan Jackson,2003,29.0,Wayne Newton
Remember When,Alan Jackson,Remember WhenAlan Jackson,2003,29.0,The Platters
Say It,Tory Lanez,Say ItTory Lanez,2015,30.0,Voices Of Theory
Pop Champagne,Jim Jones & Ron Browz Featuring Juelz Santana,Pop ChampagneJim Jones & Ron Browz Featuring Juelz Santana,2008,22.0,Jim Jones
Pop Champagne,Jim Jones & Ron Browz Featuring Juelz Santana,Pop ChampagneJim Jones & Ron Browz Featuring Juelz Santana,2009,22.0,Jim Jones
Senorita,Justin Timberlake,SenoritaJustin Timberlake,2003,27.0,Justin Timberlake
2 Step,Unk,2 StepUnk,2007,24.0,Unk
Blessings,Big Sean Featuring Drake,BlessingsBig Sean Featuring Drake,2015,28.0,Big Sean
Big Star,Kenny Chesney,Big StarKenny Chesney,2003,28.0,Kenny Chesney
Read Your Mind,Avant,Read Your MindAvant,2003,13.0,Avant
Read Your Mind,Avant,Read Your MindAvant,2004,13.0,Avant
Broken,Seether Featuring Amy Lee,BrokenSeether Featuring Amy Lee,2004,20.0,Lifehouse
Broken,Seether Featuring Amy Lee,BrokenSeether Featuring Amy Lee,2004,20.0,Seether
Broken,Seether Featuring Amy Lee,BrokenSeether Featuring Amy Lee,2005,20.0,Lifehouse
Broken,Seether Featuring Amy Lee,BrokenSeether Featuring Amy Lee,2005,20.0,Seether
Broken,Lifehouse,BrokenLifehouse,2008,83.0,Lifehouse
Broken,Lifehouse,BrokenLifehouse,2008,83.0,Seether
Broken,Lifehouse,BrokenLifehouse,2009,83.0,Lifehouse
Broken,Lifehouse,BrokenLifehouse,2009,83.0,Seether
All-American Girl,Carrie Underwood,All-American GirlCarrie Underwood,2008,27.0,Carrie Underwood
That's The Way,Jo Dee Messina,That's The WayJo Dee Messina,2000,25.0,Jo Dee Messina
That's The Way,Jo Dee Messina,That's The WayJo Dee Messina,2000,25.0,Katrina & The Waves
That's The Way,Jo Dee Messina,That's The WayJo Dee Messina,2000,25.0,Joe Tex
Some Beach,Blake Shelton,Some BeachBlake Shelton,2004,28.0,Blake Shelton
Some Beach,Blake Shelton,Some BeachBlake Shelton,2005,28.0,Blake Shelton
Blurry,Puddle Of Mudd,BlurryPuddle Of Mudd,2002,5.0,Puddle Of Mudd
Blurry,Puddle Of Mudd,BlurryPuddle Of Mudd,2001,5.0,Puddle Of Mudd
99 Problems,JAY-Z,99 ProblemsJAY-Z,2004,30.0,Tony Lucca
99 Problems,JAY-Z,99 ProblemsJAY-Z,2004,30.0,Jay-Z
99 Problems,Tony Lucca,99 ProblemsTony Lucca,2012,58.0,Tony Lucca
99 Problems,Tony Lucca,99 ProblemsTony Lucca,2012,58.0,Jay-Z
Don't Blink,Kenny Chesney,Don't BlinkKenny Chesney,2007,29.0,Kenny Chesney
Don't Blink,Kenny Chesney,Don't BlinkKenny Chesney,2008,29.0,Kenny Chesney
Beautiful Mess,Diamond Rio,Beautiful MessDiamond Rio,2002,28.0,Diamond Rio
Better Than Me,Hinder,Better Than MeHinder,2007,31.0,Hinder
Better Than Me,Hinder,Better Than MeHinder,2007,31.0,Terry Dexter
Take A Picture,Filter,Take A PictureFilter,2000,12.0,Filter
Outta Control (Remix),50 Cent Featuring Mobb Deep,Outta Control (Remix)50 Cent Featuring Mobb Deep,2005,6.0,50 Cent
Sunday Morning,Maroon 5,Sunday MorningMaroon 5,2005,31.0,Maroon 5
Sunday Morning,Maroon 5,Sunday MorningMaroon 5,2005,31.0,"Earth, Wind, & Fire"
Adorn,Miguel,AdornMiguel,2012,17.0,Miguel
Adorn,Miguel,AdornMiguel,2013,17.0,Miguel
Somebody Like You,Keith Urban,Somebody Like YouKeith Urban,2002,23.0,Keith Urban
Somebody Like You,Keith Urban,Somebody Like YouKeith Urban,2002,23.0,Robbie Nevil
Somebody Like You,Keith Urban,Somebody Like YouKeith Urban,2002,23.0,38 Special
Bless The Broken Road,Rascal Flatts,Bless The Broken RoadRascal Flatts,2005,29.0,Rascal Flatts
Bless The Broken Road,Rascal Flatts,Bless The Broken RoadRascal Flatts,2004,29.0,Rascal Flatts
Over My Head (Cable Car),The Fray,Over My Head (Cable Car)The Fray,2006,8.0,The Fray
Separated,Avant,SeparatedAvant,2000,23.0,Avant
Anything,Jaheim Featuring Next,AnythingJaheim Featuring Next,2002,28.0,Jaheim
Anything,Jaheim Featuring Next,AnythingJaheim Featuring Next,2002,28.0,Jay-Z
Anything,Jaheim Featuring Next,AnythingJaheim Featuring Next,2002,28.0,3T
Anything,Jaheim Featuring Next,AnythingJaheim Featuring Next,2002,28.0,SWV
Anything,Jaheim Featuring Next,AnythingJaheim Featuring Next,2002,28.0,Eric Burdon
Anything,JAY-Z,AnythingJAY-Z,2000,55.0,Jaheim
Anything,JAY-Z,AnythingJAY-Z,2000,55.0,Jay-Z
Anything,JAY-Z,AnythingJAY-Z,2000,55.0,3T
Anything,JAY-Z,AnythingJAY-Z,2000,55.0,SWV
Anything,JAY-Z,AnythingJAY-Z,2000,55.0,Eric Burdon
Right Thru Me,Nicki Minaj,Right Thru MeNicki Minaj,2010,26.0,Nicki Minaj
Right Thru Me,Nicki Minaj,Right Thru MeNicki Minaj,2011,26.0,Nicki Minaj
Rhythm Divine,Enrique Iglesias,Rhythm DivineEnrique Iglesias,2000,32.0,Enrique Iglesias
Tequila Makes Her Clothes Fall Off,Joe Nichols,Tequila Makes Her Clothes Fall OffJoe Nichols,2005,32.0,Joe Nichols
